hero_id,hero_name,role,rank,input,region,winrate,pickrate,banrate
vendetta,Vendetta,DAMAGE,Grandmaster,PC,Europe,51.4,3.7,2.6
venture,Venture,DAMAGE,Grandmaster,PC,Europe,51.2,2.5,0.5
widowmaker,Widowmaker,DAMAGE,Grandmaster,PC,Europe,48.2,8.5,8.4
winston,Winston,TANK,Grandmaster,PC,Europe,52.2,12.5,2.3
wrecking-ball,Wrecking Ball,TANK,Grandmaster,PC,Europe,49.6,6.2,14.4
wuyang,Wuyang,SUPPORT,Grandmaster,PC,Europe,49.8,9.0,0.2
zarya,Zarya,TANK,Grandmaster,PC,Europe,46.4,5.3,7.7
zenyatta,Zenyatta,SUPPORT,Grandmaster,PC,Europe,49.3,11.2,3.5
ana,Ana,SUPPORT,Grandmaster,PC,Asia,51.9,47.4,7.4
anran,Anran,DAMAGE,Grandmaster,PC,Asia,44.7,2.7,0.4
ashe,Ashe,DAMAGE,Grandmaster,PC,Asia,54.4,5.8,0.0
baptiste,Baptiste,SUPPORT,Grandmaster,PC,Asia,50.4,8.3,0.0
bastion,Bastion,DAMAGE,Grandmaster,PC,Asia,49.4,4.5,0.3
brigitte,Brigitte,SUPPORT,Grandmaster,PC,Asia,53.1,10.0,0.3
cassidy,Cassidy,DAMAGE,Grandmaster,PC,Asia,46.3,36.5,9.6
dmon,D.Mon,TANK,Grandmaster,PC,Asia,59.3,9.5,48.4
dva,D.Va,TANK,Grandmaster,PC,Asia,44.7,5.4,8.2
domina,Domina,TANK,Grandmaster,PC,Asia,52.2,4.0,0.1
doomfist,Doomfist,TANK,Grandmaster,PC,Asia,52.9,8.7,22.7
echo,Echo,DAMAGE,Grandmaster,PC,Asia,50.6,5.8,0.1
emre,Emre,DAMAGE,Grandmaster,PC,Asia,52.7,5.5,0.1
freja,Freja,DAMAGE,Grandmaster,PC,Asia,52.2,5.3,46.0
genji,Genji,DAMAGE,Grandmaster,PC,Asia,43.5,11.3,0.6
hanzo,Hanzo,DAMAGE,Grandmaster,PC,Asia,51.7,4.2,0.3
hazard,Hazard,TANK,Grandmaster,PC,Asia,51.7,7.3,4.3
illari,Illari,SUPPORT,Grandmaster,PC,Asia,49.1,4.9,0.4
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,PC,Asia,50.6,7.6,75.5
junker-queen,Junker Queen,TANK,Grandmaster,PC,Asia,47.6,3.8,0.4
junkrat,Junkrat,DAMAGE,Grandmaster,PC,Asia,57.6,2.4,0.1
juno,Juno,SUPPORT,Grandmaster,PC,Asia,44.9,4.8,0.1
kiriko,Kiriko,SUPPORT,Grandmaster,PC,Asia,46.3,41.5,5.2
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,PC,Asia,41.5,3.2,0.4
lucio,Lúcio,SUPPORT,Grandmaster,PC,Asia,45.7,5.8,0.4
mauga,Mauga,TANK,Grandmaster,PC,Asia,41.7,2.4,7.1
mei,Mei,DAMAGE,Grandmaster,PC,Asia,47.7,5.4,1.5
mercy,Mercy,SUPPORT,Grandmaster,PC,Asia,62.7,2.7,0.1
mizuki,Mizuki,SUPPORT,Grandmaster,PC,Asia,46.8,7.4,10.9
moira,Moira,SUPPORT,Grandmaster,PC,Asia,44.9,17.6,0.5
orisa,Orisa,TANK,Grandmaster,PC,Asia,51.2,8.0,16.6
pharah,Pharah,DAMAGE,Grandmaster,PC,Asia,54.2,9.3,18.3
ramattra,Ramattra,TANK,Grandmaster,PC,Asia,49.3,3.8,0.3
reaper,Reaper,DAMAGE,Grandmaster,PC,Asia,49.4,7.1,2.7
reinhardt,Reinhardt,TANK,Grandmaster,PC,Asia,40.1,3.0,1.2
roadhog,Roadhog,TANK,Grandmaster,PC,Asia,48.3,5.4,5.3
shion,Shion,DAMAGE,Grandmaster,PC,Asia,48.7,19.8,1.2
sierra,Sierra,DAMAGE,Grandmaster,PC,Asia,33.2,1.0,0.2
sigma,Sigma,TANK,Grandmaster,PC,Asia,51.9,12.6,3.3
sojourn,Sojourn,DAMAGE,Grandmaster,PC,Asia,51.2,17.7,0.3
soldier-76,Soldier: 76,DAMAGE,Grandmaster,PC,Asia,53.4,4.5,0.0
sombra,Sombra,DAMAGE,Grandmaster,PC,Asia,39.8,2.8,0.2
symmetra,Symmetra,DAMAGE,Grandmaster,PC,Asia,45.5,4.7,0.8
torbjorn,Torbjörn,DAMAGE,Grandmaster,PC,Asia,43.3,4.3,0.2
tracer,Tracer,DAMAGE,Grandmaster,PC,Asia,54.5,27.1,6.3
vendetta,Vendetta,DAMAGE,Grandmaster,PC,Asia,51.3,5.7,15.5
venture,Venture,DAMAGE,Grandmaster,PC,Asia,53.8,2.0,0.0
widowmaker,Widowmaker,DAMAGE,Grandmaster,PC,Asia,49.0,5.5,3.2
winston,Winston,TANK,Grandmaster,PC,Asia,47.7,15.5,8.9
wrecking-ball,Wrecking Ball,TANK,Grandmaster,PC,Asia,42.3,5.0,3.1
wuyang,Wuyang,SUPPORT,Grandmaster,PC,Asia,53.0,29.3,4.8
zarya,Zarya,TANK,Grandmaster,PC,Asia,49.1,6.6,29.8
zenyatta,Zenyatta,SUPPORT,Grandmaster,PC,Asia,53.8,10.0,1.4
ana,Ana,SUPPORT,Grandmaster,Console,Americas,49.6,32.5,5.8
anran,Anran,DAMAGE,Grandmaster,Console,Americas,49.3,3.7,0.4
ashe,Ashe,DAMAGE,Grandmaster,Console,Americas,54.3,17.9,4.8
baptiste,Baptiste,SUPPORT,Grandmaster,Console,Americas,54.7,29.3,6.7
bastion,Bastion,DAMAGE,Grandmaster,Console,Americas,50.0,15.2,14.1
brigitte,Brigitte,SUPPORT,Grandmaster,Console,Americas,49.7,12.5,1.9
cassidy,Cassidy,DAMAGE,Grandmaster,Console,Americas,44.5,21.3,13.8
dmon,D.Mon,TANK,Grandmaster,Console,Americas,60.2,12.9,29.6
dva,D.Va,TANK,Grandmaster,Console,Americas,49.3,8.9,50.1
domina,Domina,TANK,Grandmaster,Console,Americas,47.8,2.1,0.1
doomfist,Doomfist,TANK,Grandmaster,Console,Americas,49.4,11.0,2.6
echo,Echo,DAMAGE,Grandmaster,Console,Americas,48.9,2.8,0.1
emre,Emre,DAMAGE,Grandmaster,Console,Americas,44.5,5.9,0.0
freja,Freja,DAMAGE,Grandmaster,Console,Americas,48.0,4.5,1.5
genji,Genji,DAMAGE,Grandmaster,Console,Americas,51.1,9.8,0.4
hanzo,Hanzo,DAMAGE,Grandmaster,Console,Americas,44.0,2.7,0.1
hazard,Hazard,TANK,Grandmaster,Console,Americas,50.3,6.4,1.5
illari,Illari,SUPPORT,Grandmaster,Console,Americas,49.9,7.7,0.9
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,Console,Americas,49.7,14.9,7.1
junker-queen,Junker Queen,TANK,Grandmaster,Console,Americas,53.3,2.8,0.0
junkrat,Junkrat,DAMAGE,Grandmaster,Console,Americas,46.9,2.8,0.2
juno,Juno,SUPPORT,Grandmaster,Console,Americas,50.0,18.7,0.1
kiriko,Kiriko,SUPPORT,Grandmaster,Console,Americas,44.1,32.0,2.4
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,Console,Americas,49.0,6.1,0.2
lucio,Lúcio,SUPPORT,Grandmaster,Console,Americas,51.7,5.8,0.5
mauga,Mauga,TANK,Grandmaster,Console,Americas,48.1,8.6,59.0
mei,Mei,DAMAGE,Grandmaster,Console,Americas,45.5,3.2,0.1
mercy,Mercy,SUPPORT,Grandmaster,Console,Americas,50.8,11.3,33.7
mizuki,Mizuki,SUPPORT,Grandmaster,Console,Americas,47.8,10.2,5.5
moira,Moira,SUPPORT,Grandmaster,Console,Americas,49.2,6.1,0.1
orisa,Orisa,TANK,Grandmaster,Console,Americas,56.5,16.9,41.2
pharah,Pharah,DAMAGE,Grandmaster,Console,Americas,55.0,0.6,0.0
ramattra,Ramattra,TANK,Grandmaster,Console,Americas,42.6,2.3,0.2
reaper,Reaper,DAMAGE,Grandmaster,Console,Americas,50.1,10.5,2.1
reinhardt,Reinhardt,TANK,Grandmaster,Console,Americas,42.4,3.7,0.1
roadhog,Roadhog,TANK,Grandmaster,Console,Americas,41.8,6.3,2.2
shion,Shion,DAMAGE,Grandmaster,Console,Americas,50.9,11.0,0.1
sierra,Sierra,DAMAGE,Grandmaster,Console,Americas,41.5,2.2,0.1
sigma,Sigma,TANK,Grandmaster,Console,Americas,43.3,6.3,4.4
sojourn,Sojourn,DAMAGE,Grandmaster,Console,Americas,44.2,14.7,0.4
soldier-76,Soldier: 76,DAMAGE,Grandmaster,Console,Americas,51.4,31.4,6.5
sombra,Sombra,DAMAGE,Grandmaster,Console,Americas,51.8,7.6,19.9
symmetra,Symmetra,DAMAGE,Grandmaster,Console,Americas,46.7,1.6,0.4
torbjorn,Torbjörn,DAMAGE,Grandmaster,Console,Americas,46.5,4.3,0.0
tracer,Tracer,DAMAGE,Grandmaster,Console,Americas,57.7,18.0,54.1
vendetta,Vendetta,DAMAGE,Grandmaster,Console,Americas,51.4,1.6,0.1
venture,Venture,DAMAGE,Grandmaster,Console,Americas,52.8,1.5,0.1
widowmaker,Widowmaker,DAMAGE,Grandmaster,Console,Americas,54.3,5.2,26.7
winston,Winston,TANK,Grandmaster,Console,Americas,46.9,4.5,0.2
wrecking-ball,Wrecking Ball,TANK,Grandmaster,Console,Americas,50.2,3.7,0.6
wuyang,Wuyang,SUPPORT,Grandmaster,Console,Americas,51.1,4.3,0.0
zarya,Zarya,TANK,Grandmaster,Console,Americas,36.0,3.7,1.7
zenyatta,Zenyatta,SUPPORT,Grandmaster,Console,Americas,50.1,8.5,1.1
ana,Ana,SUPPORT,Grandmaster,Console,Europe,46.9,35.4,9.6
anran,Anran,DAMAGE,Grandmaster,Console,Europe,48.4,3.2,0.2
ashe,Ashe,DAMAGE,Grandmaster,Console,Europe,55.9,23.9,2.1
baptiste,Baptiste,SUPPORT,Grandmaster,Console,Europe,54.5,30.2,11.1
bastion,Bastion,DAMAGE,Grandmaster,Console,Europe,47.9,14.9,18.1
brigitte,Brigitte,SUPPORT,Grandmaster,Console,Europe,53.9,18.3,5.3
cassidy,Cassidy,DAMAGE,Grandmaster,Console,Europe,43.6,22.2,20.2
dmon,D.Mon,TANK,Grandmaster,Console,Europe,58.3,14.4,35.3
dva,D.Va,TANK,Grandmaster,Console,Europe,51.3,9.6,66.4
domina,Domina,TANK,Grandmaster,Console,Europe,50.7,2.2,0.1
doomfist,Doomfist,TANK,Grandmaster,Console,Europe,48.3,9.5,1.6
echo,Echo,DAMAGE,Grandmaster,Console,Europe,48.8,1.2,0.0
emre,Emre,DAMAGE,Grandmaster,Console,Europe,44.0,4.0,0.1
freja,Freja,DAMAGE,Grandmaster,Console,Europe,45.5,2.9,0.5
genji,Genji,DAMAGE,Grandmaster,Console,Europe,48.8,8.5,0.4
hanzo,Hanzo,DAMAGE,Grandmaster,Console,Europe,47.9,4.7,0.2
hazard,Hazard,TANK,Grandmaster,Console,Europe,47.6,4.5,0.6
illari,Illari,SUPPORT,Grandmaster,Console,Europe,55.0,14.2,0.6
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,Console,Europe,50.6,16.0,5.1
junker-queen,Junker Queen,TANK,Grandmaster,Console,Europe,46.5,1.6,0.0
junkrat,Junkrat,DAMAGE,Grandmaster,Console,Europe,52.7,3.0,0.2
juno,Juno,SUPPORT,Grandmaster,Console,Europe,51.2,15.0,0.0
kiriko,Kiriko,SUPPORT,Grandmaster,Console,Europe,43.3,31.0,2.7
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,Console,Europe,46.4,4.9,0.1
lucio,Lúcio,SUPPORT,Grandmaster,Console,Europe,47.4,3.4,0.1
mauga,Mauga,TANK,Grandmaster,Console,Europe,52.3,8.5,58.8
mei,Mei,DAMAGE,Grandmaster,Console,Europe,50.3,2.5,0.1
mercy,Mercy,SUPPORT,Grandmaster,Console,Europe,50.6,6.7,15.9
mizuki,Mizuki,SUPPORT,Grandmaster,Console,Europe,46.6,8.3,3.3
moira,Moira,SUPPORT,Grandmaster,Console,Europe,46.2,5.8,0.1
orisa,Orisa,TANK,Grandmaster,Console,Europe,50.8,18.1,34.1
pharah,Pharah,DAMAGE,Grandmaster,Console,Europe,50.2,1.7,0.1
ramattra,Ramattra,TANK,Grandmaster,Console,Europe,45.1,1.7,0.0
reaper,Reaper,DAMAGE,Grandmaster,Console,Europe,48.8,15.0,12.3
reinhardt,Reinhardt,TANK,Grandmaster,Console,Europe,46.3,3.9,0.2
roadhog,Roadhog,TANK,Grandmaster,Console,Europe,45.0,7.1,1.2
shion,Shion,DAMAGE,Grandmaster,Console,Europe,49.4,7.2,0.0
sierra,Sierra,DAMAGE,Grandmaster,Console,Europe,44.8,1.1,0.0
sigma,Sigma,TANK,Grandmaster,Console,Europe,46.7,6.8,4.4
sojourn,Sojourn,DAMAGE,Grandmaster,Console,Europe,44.5,13.7,0.3
soldier-76,Soldier: 76,DAMAGE,Grandmaster,Console,Europe,51.3,29.4,7.3
sombra,Sombra,DAMAGE,Grandmaster,Console,Europe,49.6,6.2,10.5
symmetra,Symmetra,DAMAGE,Grandmaster,Console,Europe,51.3,1.6,0.4
torbjorn,Torbjörn,DAMAGE,Grandmaster,Console,Europe,45.7,2.7,0.1
tracer,Tracer,DAMAGE,Grandmaster,Console,Europe,55.3,20.8,33.1
vendetta,Vendetta,DAMAGE,Grandmaster,Console,Europe,47.7,1.4,0.2
venture,Venture,DAMAGE,Grandmaster,Console,Europe,61.9,1.9,0.1
widowmaker,Widowmaker,DAMAGE,Grandmaster,Console,Europe,51.1,6.5,43.5
winston,Winston,TANK,Grandmaster,Console,Europe,47.8,4.4,0.1
wrecking-ball,Wrecking Ball,TANK,Grandmaster,Console,Europe,48.0,5.4,1.1
wuyang,Wuyang,SUPPORT,Grandmaster,Console,Europe,49.7,3.2,0.1
zarya,Zarya,TANK,Grandmaster,Console,Europe,39.2,2.4,0.6
zenyatta,Zenyatta,SUPPORT,Grandmaster,Console,Europe,48.4,7.5,0.9
ana,Ana,SUPPORT,Grandmaster,Console,Asia,47.6,41.3,3.7
anran,Anran,DAMAGE,Grandmaster,Console,Asia,55.2,3.9,0.0
ashe,Ashe,DAMAGE,Grandmaster,Console,Asia,51.5,10.3,0.4
baptiste,Baptiste,SUPPORT,Grandmaster,Console,Asia,54.1,32.8,1.2
bastion,Bastion,DAMAGE,Grandmaster,Console,Asia,54.1,11.2,10.4
brigitte,Brigitte,SUPPORT,Grandmaster,Console,Asia,49.4,13.3,0.4
cassidy,Cassidy,DAMAGE,Grandmaster,Console,Asia,51.3,29.1,21.7
dmon,D.Mon,TANK,Grandmaster,Console,Asia,67.3,14.2,44.6
dva,D.Va,TANK,Grandmaster,Console,Asia,47.9,8.4,27.7
domina,Domina,TANK,Grandmaster,Console,Asia,55.0,5.9,0.6
doomfist,Doomfist,TANK,Grandmaster,Console,Asia,43.0,4.5,5.0
echo,Echo,DAMAGE,Grandmaster,Console,Asia,65.4,3.1,0.0
emre,Emre,DAMAGE,Grandmaster,Console,Asia,47.3,6.8,0.5
freja,Freja,DAMAGE,Grandmaster,Console,Asia,44.3,4.1,10.4
genji,Genji,DAMAGE,Grandmaster,Console,Asia,44.3,4.8,0.0
hanzo,Hanzo,DAMAGE,Grandmaster,Console,Asia,47.0,3.5,0.0
hazard,Hazard,TANK,Grandmaster,Console,Asia,53.9,8.1,5.6
illari,Illari,SUPPORT,Grandmaster,Console,Asia,52.4,12.2,1.1
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,Console,Asia,49.0,10.7,37.2
junker-queen,Junker Queen,TANK,Grandmaster,Console,Asia,43.0,1.3,0.0
junkrat,Junkrat,DAMAGE,Grandmaster,Console,Asia,43.6,1.5,0.2
juno,Juno,SUPPORT,Grandmaster,Console,Asia,45.7,5.8,0.2
kiriko,Kiriko,SUPPORT,Grandmaster,Console,Asia,45.3,25.4,0.7
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,Console,Asia,34.0,2.9,0.0
lucio,Lúcio,SUPPORT,Grandmaster,Console,Asia,55.9,8.6,1.3
mauga,Mauga,TANK,Grandmaster,Console,Asia,37.9,3.7,34.9
mei,Mei,DAMAGE,Grandmaster,Console,Asia,38.2,5.3,1.1
mercy,Mercy,SUPPORT,Grandmaster,Console,Asia,34.5,2.7,0.0
mizuki,Mizuki,SUPPORT,Grandmaster,Console,Asia,44.1,9.5,5.4
moira,Moira,SUPPORT,Grandmaster,Console,Asia,54.9,15.7,0.0
orisa,Orisa,TANK,Grandmaster,Console,Asia,49.9,18.8,30.6
pharah,Pharah,DAMAGE,Grandmaster,Console,Asia,69.9,2.3,0.3
ramattra,Ramattra,TANK,Grandmaster,Console,Asia,48.3,3.8,1.3
reaper,Reaper,DAMAGE,Grandmaster,Console,Asia,53.0,16.8,5.4
reinhardt,Reinhardt,TANK,Grandmaster,Console,Asia,47.3,2.5,0.0
roadhog,Roadhog,TANK,Grandmaster,Console,Asia,29.3,2.8,0.9
shion,Shion,DAMAGE,Grandmaster,Console,Asia,52.5,13.3,0.7
sierra,Sierra,DAMAGE,Grandmaster,Console,Asia,40.3,1.8,0.2
sigma,Sigma,TANK,Grandmaster,Console,Asia,46.5,9.5,5.2
sojourn,Sojourn,DAMAGE,Grandmaster,Console,Asia,39.9,14.8,3.0
soldier-76,Soldier: 76,DAMAGE,Grandmaster,Console,Asia,46.5,9.9,11.2
sombra,Sombra,DAMAGE,Grandmaster,Console,Asia,47.2,7.6,38.5
symmetra,Symmetra,DAMAGE,Grandmaster,Console,Asia,50.2,3.4,0.9
torbjorn,Torbjörn,DAMAGE,Grandmaster,Console,Asia,42.7,5.6,0.4
tracer,Tracer,DAMAGE,Grandmaster,Console,Asia,56.9,35.9,21.0
vendetta,Vendetta,DAMAGE,Grandmaster,Console,Asia,44.5,3.8,1.6
venture,Venture,DAMAGE,Grandmaster,Console,Asia,37.0,1.6,0.3
widowmaker,Widowmaker,DAMAGE,Grandmaster,Console,Asia,51.0,6.2,18.1
winston,Winston,TANK,Grandmaster,Console,Asia,49.1,11.0,4.5
wrecking-ball,Wrecking Ball,TANK,Grandmaster,Console,Asia,42.7,4.3,0.4
wuyang,Wuyang,SUPPORT,Grandmaster,Console,Asia,51.1,13.7,3.2
zarya,Zarya,TANK,Grandmaster,Console,Asia,48.7,5.4,3.5
zenyatta,Zenyatta,SUPPORT,Grandmaster,Console,Asia,53.8,8.2,2.0
ana,Ana,SUPPORT,Gold,PC,Europe,49.3,26.0,12.2
anran,Anran,DAMAGE,Gold,PC,Europe,51.8,8.2,30.5
ashe,Ashe,DAMAGE,Gold,PC,Europe,51.1,13.3,1.7
baptiste,Baptiste,SUPPORT,Gold,PC,Europe,48.8,6.9,0.2
bastion,Bastion,DAMAGE,Gold,PC,Europe,47.1,16.1,8.3
brigitte,Brigitte,SUPPORT,Gold,PC,Europe,51.4,3.5,0.1
cassidy,Cassidy,DAMAGE,Gold,PC,Europe,47.9,14.2,2.8
dmon,D.Mon,TANK,Gold,PC,Europe,56.8,8.4,17.2
dva,D.Va,TANK,Gold,PC,Europe,45.4,5.7,2.9
domina,Domina,TANK,Gold,PC,Europe,49.2,4.5,4.5
doomfist,Doomfist,TANK,Gold,PC,Europe,52.5,5.3,23.1
echo,Echo,DAMAGE,Gold,PC,Europe,47.1,3.1,0.5
emre,Emre,DAMAGE,Gold,PC,Europe,47.1,6.0,0.2
freja,Freja,DAMAGE,Gold,PC,Europe,46.3,4.9,8.0
genji,Genji,DAMAGE,Gold,PC,Europe,53.0,8.9,7.1
hanzo,Hanzo,DAMAGE,Gold,PC,Europe,50.8,9.6,1.8
hazard,Hazard,TANK,Gold,PC,Europe,50.4,2.2,1.5
illari,Illari,SUPPORT,Gold,PC,Europe,48.7,5.2,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Gold,PC,Europe,49.6,5.6,44.1
junker-queen,Junker Queen,TANK,Gold,PC,Europe,52.0,3.8,0.3
junkrat,Junkrat,DAMAGE,Gold,PC,Europe,49.9,11.6,5.3
juno,Juno,SUPPORT,Gold,PC,Europe,51.7,19.6,0.3
kiriko,Kiriko,SUPPORT,Gold,PC,Europe,44.9,28.2,2.3
lifeweaver,Lifeweaver,SUPPORT,Gold,PC,Europe,48.6,14.5,0.5
lucio,Lúcio,SUPPORT,Gold,PC,Europe,50.9,5.2,0.6
mauga,Mauga,TANK,Gold,PC,Europe,44.1,4.8,26.6
mei,Mei,DAMAGE,Gold,PC,Europe,50.4,8.8,6.2
mercy,Mercy,SUPPORT,Gold,PC,Europe,49.2,19.7,8.6
mizuki,Mizuki,SUPPORT,Gold,PC,Europe,51.6,13.9,2.0
moira,Moira,SUPPORT,Gold,PC,Europe,50.2,36.7,7.7
orisa,Orisa,TANK,Gold,PC,Europe,45.0,12.5,12.7
pharah,Pharah,DAMAGE,Gold,PC,Europe,51.7,4.3,15.0
ramattra,Ramattra,TANK,Gold,PC,Europe,48.0,9.7,10.0
reaper,Reaper,DAMAGE,Gold,PC,Europe,50.6,11.3,1.9
reinhardt,Reinhardt,TANK,Gold,PC,Europe,53.4,15.0,3.1
roadhog,Roadhog,TANK,Gold,PC,Europe,46.7,7.0,10.6
shion,Shion,DAMAGE,Gold,PC,Europe,48.4,8.0,0.8
sierra,Sierra,DAMAGE,Gold,PC,Europe,49.6,15.5,21.4
sigma,Sigma,TANK,Gold,PC,Europe,49.2,10.6,3.7
sojourn,Sojourn,DAMAGE,Gold,PC,Europe,44.8,9.2,0.6
soldier-76,Soldier: 76,DAMAGE,Gold,PC,Europe,48.8,17.7,0.8
sombra,Sombra,DAMAGE,Gold,PC,Europe,47.9,3.1,40.7
symmetra,Symmetra,DAMAGE,Gold,PC,Europe,48.4,2.8,2.1
torbjorn,Torbjörn,DAMAGE,Gold,PC,Europe,51.5,5.3,0.8
tracer,Tracer,DAMAGE,Gold,PC,Europe,50.2,5.1,3.6
vendetta,Vendetta,DAMAGE,Gold,PC,Europe,54.2,4.9,5.5
venture,Venture,DAMAGE,Gold,PC,Europe,50.4,1.9,0.4
widowmaker,Widowmaker,DAMAGE,Gold,PC,Europe,50.3,6.4,8.6
winston,Winston,TANK,Gold,PC,Europe,50.7,4.5,3.5
wrecking-ball,Wrecking Ball,TANK,Gold,PC,Europe,51.1,2.2,8.5
wuyang,Wuyang,SUPPORT,Gold,PC,Europe,51.0,4.6,0.1
zarya,Zarya,TANK,Gold,PC,Europe,47.0,3.8,54.9
zenyatta,Zenyatta,SUPPORT,Gold,PC,Europe,52.1,10.4,1.4
ana,Ana,SUPPORT,Platinum,PC,Asia,50.4,48.4,5.1
anran,Anran,DAMAGE,Platinum,PC,Asia,51.6,11.0,7.7
ashe,Ashe,DAMAGE,Platinum,PC,Asia,50.9,10.5,0.3
baptiste,Baptiste,SUPPORT,Platinum,PC,Asia,47.8,9.3,0.1
bastion,Bastion,DAMAGE,Platinum,PC,Asia,47.5,8.5,2.9
brigitte,Brigitte,SUPPORT,Platinum,PC,Asia,49.4,5.8,0.3
cassidy,Cassidy,DAMAGE,Platinum,PC,Asia,46.9,26.2,3.3
dmon,D.Mon,TANK,Platinum,PC,Asia,57.9,9.5,25.1
dva,D.Va,TANK,Platinum,PC,Asia,45.6,5.0,2.5
domina,Domina,TANK,Platinum,PC,Asia,51.2,2.9,0.7
doomfist,Doomfist,TANK,Platinum,PC,Asia,49.8,7.8,20.1
echo,Echo,DAMAGE,Platinum,PC,Asia,49.3,3.9,0.4
emre,Emre,DAMAGE,Platinum,PC,Asia,48.8,5.9,0.2
freja,Freja,DAMAGE,Platinum,PC,Asia,47.3,4.4,45.9
genji,Genji,DAMAGE,Platinum,PC,Asia,51.1,10.4,0.6
hanzo,Hanzo,DAMAGE,Platinum,PC,Asia,48.7,4.2,0.3
hazard,Hazard,TANK,Platinum,PC,Asia,49.6,3.2,0.9
illari,Illari,SUPPORT,Platinum,PC,Asia,48.9,3.6,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Platinum,PC,Asia,50.4,6.0,59.5
junker-queen,Junker Queen,TANK,Platinum,PC,Asia,52.2,2.9,0.2
junkrat,Junkrat,DAMAGE,Platinum,PC,Asia,52.2,5.0,0.5
juno,Juno,SUPPORT,Platinum,PC,Asia,51.1,12.5,0.1
kiriko,Kiriko,SUPPORT,Platinum,PC,Asia,45.6,39.0,1.2
lifeweaver,Lifeweaver,SUPPORT,Platinum,PC,Asia,47.6,6.6,0.4
lucio,Lúcio,SUPPORT,Platinum,PC,Asia,47.6,3.3,0.1
mauga,Mauga,TANK,Platinum,PC,Asia,41.5,4.0,12.3
mei,Mei,DAMAGE,Platinum,PC,Asia,50.2,7.3,3.9
mercy,Mercy,SUPPORT,Platinum,PC,Asia,45.3,3.2,0.5
mizuki,Mizuki,SUPPORT,Platinum,PC,Asia,49.9,11.9,8.8
moira,Moira,SUPPORT,Platinum,PC,Asia,52.4,25.6,2.1
orisa,Orisa,TANK,Platinum,PC,Asia,46.8,12.2,11.6
pharah,Pharah,DAMAGE,Platinum,PC,Asia,53.0,5.0,45.4
ramattra,Ramattra,TANK,Platinum,PC,Asia,48.3,6.8,4.1
reaper,Reaper,DAMAGE,Platinum,PC,Asia,50.1,13.2,2.9
reinhardt,Reinhardt,TANK,Platinum,PC,Asia,51.5,9.3,1.8
roadhog,Roadhog,TANK,Platinum,PC,Asia,41.2,4.7,2.8
shion,Shion,DAMAGE,Platinum,PC,Asia,50.4,9.2,0.4
sierra,Sierra,DAMAGE,Platinum,PC,Asia,49.4,12.2,3.2
sigma,Sigma,TANK,Platinum,PC,Asia,51.5,12.0,3.7
sojourn,Sojourn,DAMAGE,Platinum,PC,Asia,45.3,13.1,0.2
soldier-76,Soldier: 76,DAMAGE,Platinum,PC,Asia,49.8,10.5,0.2
sombra,Sombra,DAMAGE,Platinum,PC,Asia,47.1,3.7,12.9
symmetra,Symmetra,DAMAGE,Platinum,PC,Asia,52.7,4.1,6.3
torbjorn,Torbjörn,DAMAGE,Platinum,PC,Asia,52.9,6.4,0.7
tracer,Tracer,DAMAGE,Platinum,PC,Asia,48.9,12.3,2.2
vendetta,Vendetta,DAMAGE,Platinum,PC,Asia,53.9,6.9,22.7
venture,Venture,DAMAGE,Platinum,PC,Asia,52.8,2.6,0.3
widowmaker,Widowmaker,DAMAGE,Platinum,PC,Asia,50.8,3.6,1.2
winston,Winston,TANK,Platinum,PC,Asia,52.7,11.1,9.8
wrecking-ball,Wrecking Ball,TANK,Platinum,PC,Asia,49.4,3.4,10.1
wuyang,Wuyang,SUPPORT,Platinum,PC,Asia,52.9,14.5,0.4
zarya,Zarya,TANK,Platinum,PC,Asia,46.8,5.2,34.1
zenyatta,Zenyatta,SUPPORT,Platinum,PC,Asia,51.7,10.3,1.2
ana,Ana,SUPPORT,Emerald,PC,Asia,51.1,50.6,5.3
anran,Anran,DAMAGE,Emerald,PC,Asia,51.3,9.1,4.6
ashe,Ashe,DAMAGE,Emerald,PC,Asia,50.8,8.8,0.2
baptiste,Baptiste,SUPPORT,Emerald,PC,Asia,48.0,9.2,0.1
bastion,Bastion,DAMAGE,Emerald,PC,Asia,47.4,6.7,2.2
brigitte,Brigitte,SUPPORT,Emerald,PC,Asia,50.3,7.9,0.2
cassidy,Cassidy,DAMAGE,Emerald,PC,Asia,47.3,30.1,5.1
dmon,D.Mon,TANK,Emerald,PC,Asia,58.9,9.5,28.6
dva,D.Va,TANK,Emerald,PC,Asia,44.5,4.8,3.2
domina,Domina,TANK,Emerald,PC,Asia,49.9,2.2,0.2
doomfist,Doomfist,TANK,Emerald,PC,Asia,49.9,9.3,19.7
echo,Echo,DAMAGE,Emerald,PC,Asia,50.9,4.6,0.4
emre,Emre,DAMAGE,Emerald,PC,Asia,50.3,5.7,0.1
